Row,ID,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Tilt angle,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
9,1,,,,,,-77.01115866,42.89455904,143.653,Global,3.5,0.012,0.012,0.011,0.016,1.434,m,FIX,2024-09-06 14:15:07.6 UTC-04:00,2024-09-06 14:15:07.6 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2438.855,mountpoint3,Global CS,6,9,0,0,0
9,2,,,,,,-77.011157,42.89454375,143.601,Global,0.8,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:15:31.8 UTC-04:00,2024-09-06 14:15:31.8 UTC-04:00,1,1.7,2,,,,-77.03121841,42.87830435,190.511,2437.754,mountpoint3,Global CS,6,9,0,0,0
9,3,,,,,,-77.01115705,42.89452704,143.558,Global,0.5,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:15:51.0 UTC-04:00,2024-09-06 14:15:51.0 UTC-04:00,1,1.7,2,,,,-77.03121841,42.87830435,190.511,2436.393,mountpoint3,Global CS,6,9,0,0,0
9,4,,,,,,-77.01115671,42.89450962,143.53,Global,3.2,0.012,0.012,0.012,0.016,1.434,m,FIX,2024-09-06 14:16:15.6 UTC-04:00,2024-09-06 14:16:15.6 UTC-04:00,1,1.7,2,,,,-77.03121841,42.87830435,190.511,2434.988,mountpoint3,Global CS,6,9,0,0,0
9,5,,,,,,-77.01115469,42.89449539,143.481,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-09-06 14:16:27.2 UTC-04:00,2024-09-06 14:16:27.2 UTC-04:00,1,1.7,2,,,,-77.03121841,42.87830435,190.511,2433.935,mountpoint3,Global CS,6,9,0,0,0
9,6,,,,,,-77.01115547,42.89447613,143.421,Global,5.8,0.012,0.012,0.016,0.017,1.434,m,FIX,2024-09-06 14:17:07.8 UTC-04:00,2024-09-06 14:17:07.8 UTC-04:00,1,2,2.4,,,,-77.03121841,42.87830435,190.511,2432.209,mountpoint3,Global CS,6,9,0,0,0
9,7,,,,,,-77.01115526,42.89445997,143.416,Global,1,0.011,0.011,0.019,0.016,1.434,m,FIX,2024-09-06 14:17:20.0 UTC-04:00,2024-09-06 14:17:20.0 UTC-04:00,1,2,2.4,,,,-77.03121841,42.87830435,190.511,2430.993,mountpoint3,Global CS,6,9,0,0,0
9,8,,,,,,-77.0111553,42.89445992,143.43,Global,0.9,0.011,0.011,0.015,0.016,1.434,m,FIX,2024-09-06 14:17:22.0 UTC-04:00,2024-09-06 14:17:22.0 UTC-04:00,1,2,2.4,,,,-77.03121841,42.87830435,190.511,2430.986,mountpoint3,Global CS,6,9,0,0,0
9,11,,,,,,-77.01115429,42.89439424,143.268,Global,2.5,0.012,0.012,0.016,0.016,1.434,m,FIX,2024-09-06 14:19:02.8 UTC-04:00,2024-09-06 14:19:02.8 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2425.694,mountpoint3,Global CS,7,9,0,0,0
9,12,,,,,,-77.01115442,42.8943783,143.264,Global,0.6,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:19:15.2 UTC-04:00,2024-09-06 14:19:15.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2424.344,mountpoint3,Global CS,7,9,0,0,0
9,13,,,,,,-77.01115411,42.8943632,143.213,Global,4.8,0.013,0.013,0.016,0.018,1.434,m,FIX,2024-09-06 14:19:26.4 UTC-04:00,2024-09-06 14:19:26.4 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2423.024,mountpoint3,Global CS,7,9,0,0,0
9,14,,,,,,-77.01115535,42.8943465,143.177,Global,1.8,0.012,0.012,0.014,0.016,1.434,m,FIX,2024-09-06 14:19:44.2 UTC-04:00,2024-09-06 14:19:44.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2421.657,mountpoint3,Global CS,7,9,0,0,0
9,15,,,,,,-77.01115526,42.89432934,143.148,Global,5.7,0.012,0.012,0.013,0.017,1.434,m,FIX,2024-09-06 14:19:53.6 UTC-04:00,2024-09-06 14:19:53.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2420.189,mountpoint3,Global CS,7,9,0,0,0
9,18,,,,,,-77.01115325,42.89427922,143.005,Global,3.8,0.012,0.012,0.011,0.017,1.434,m,FIX,2024-09-06 14:20:13.6 UTC-04:00,2024-09-06 14:20:13.6 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2416.248,mountpoint3,Global CS,7,9,0,0,0
9,19,,,,,,-77.01115206,42.89426325,142.98,Global,1.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:20:28.0 UTC-04:00,2024-09-06 14:20:28.0 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2415.084,mountpoint3,Global CS,7,9,0,0,0
9,20,,,,,,-77.01115237,42.89424659,142.935,Global,1.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:20:39.8 UTC-04:00,2024-09-06 14:20:39.8 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2413.703,mountpoint3,Global CS,7,9,0,0,0
9,24,,,,,,-77.01114979,42.89418118,142.842,Global,1,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-09-06 14:21:01.2 UTC-04:00,2024-09-06 14:21:01.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2408.519,mountpoint3,Global CS,7,9,0,0,0
9,25,,,,,,-77.01114874,42.89416579,142.809,Global,1.2,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:21:12.4 UTC-04:00,2024-09-06 14:21:12.4 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2407.326,mountpoint3,Global CS,7,9,0,0,0
9,26,,,,,,-77.01114984,42.89414917,142.808,Global,3.1,0.012,0.012,0.011,0.017,1.434,m,FIX,2024-09-06 14:21:25.2 UTC-04:00,2024-09-06 14:21:25.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2405.881,mountpoint3,Global CS,7,9,0,0,0
9,27,,,,,,-77.0111493,42.8941332,142.786,Global,1.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:21:37.6 UTC-04:00,2024-09-06 14:21:37.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2404.673,mountpoint3,Global CS,7,9,0,0,0
9,28,,,,,,-77.01114973,42.89411642,142.769,Global,0.7,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-09-06 14:21:50.8 UTC-04:00,2024-09-06 14:21:50.8 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2403.271,mountpoint3,Global CS,7,9,0,0,0
9,31,,,,,,-77.0111496,42.89406511,142.621,Global,1,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:22:08.6 UTC-04:00,2024-09-06 14:22:08.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2399.148,mountpoint3,Global CS,7,9,0,0,0
9,34,,,,,,-77.01114711,42.89401917,142.458,Global,2.8,0.012,0.012,0.011,0.016,1.434,m,FIX,2024-09-06 14:22:22.8 UTC-04:00,2024-09-06 14:22:22.8 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2395.491,mountpoint3,Global CS,7,9,0,0,0
9,35,,,,,,-77.01114317,42.89389872,141.785,Global,1.2,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-09-06 14:22:43.6 UTC-04:00,2024-09-06 14:22:43.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2386.03,mountpoint3,Global CS,7,9,0,0,0
9,36,,,,,,-77.01114355,42.89387964,141.685,Global,0.5,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-09-06 14:22:55.2 UTC-04:00,2024-09-06 14:22:55.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2384.487,mountpoint3,Global CS,7,9,0,0,0
9,37,,,,,,-77.01114171,42.89386308,141.621,Global,1.3,0.012,0.012,0.014,0.016,1.434,m,FIX,2024-09-06 14:23:09.6 UTC-04:00,2024-09-06 14:23:09.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2383.226,mountpoint3,Global CS,7,9,0,0,0
9,38,,,,,,-77.01114146,42.89384866,141.591,Global,0.5,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-09-06 14:23:21.4 UTC-04:00,2024-09-06 14:23:21.4 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2382.1,mountpoint3,Global CS,7,9,0,0,0
9,40,,,,,,-77.01114157,42.89381395,141.451,Global,1.1,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:23:35.8 UTC-04:00,2024-09-06 14:23:35.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2379.343,mountpoint3,Global CS,7,9,0,0,0
9,42,,,,,,-77.01114102,42.8937816,141.352,Global,2.5,0.012,0.012,0.015,0.017,1.434,m,FIX,2024-09-06 14:23:51.4 UTC-04:00,2024-09-06 14:23:51.4 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2376.69,mountpoint3,Global CS,7,9,0,0,0
9,44,,,,,,-77.01114046,42.89375083,141.28,Global,1.8,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:24:04.4 UTC-04:00,2024-09-06 14:24:04.4 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2374.272,mountpoint3,Global CS,7,8,0,0,0
9,45,,,,,,-77.01114018,42.89373226,141.246,Global,2.9,0.012,0.012,0.013,0.016,1.434,m,FIX,2024-09-06 14:24:16.8 UTC-04:00,2024-09-06 14:24:16.8 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2372.763,mountpoint3,Global CS,7,8,0,0,0
9,46,,,,,,-77.01113962,42.8937169,141.243,Global,0.9,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:24:27.2 UTC-04:00,2024-09-06 14:24:27.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2371.655,mountpoint3,Global CS,7,8,0,0,0
9,47,,,,,,-77.01113814,42.89369972,141.173,Global,2.1,0.012,0.012,0.015,0.016,1.434,m,FIX,2024-09-06 14:24:37.2 UTC-04:00,2024-09-06 14:24:37.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2370.295,mountpoint3,Global CS,7,8,0,0,0
9,48,,,,,,-77.01113959,42.89368309,141.158,Global,4.1,0.012,0.012,0.016,0.017,1.434,m,FIX,2024-09-06 14:24:55.2 UTC-04:00,2024-09-06 14:24:55.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2368.83,mountpoint3,Global CS,7,8,0,0,0
9,49,,,,,,-77.01113775,42.89366786,141.128,Global,0.4,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-09-06 14:25:03.0 UTC-04:00,2024-09-06 14:25:03.0 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2367.804,mountpoint3,Global CS,7,8,0,0,0
9,51,,,,,,-77.0111365,42.89363427,141.068,Global,0.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:25:22.4 UTC-04:00,2024-09-06 14:25:22.4 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2365.201,mountpoint3,Global CS,7,8,0,0,0
9,52,,,,,,-77.0111372,42.89361733,141.129,Global,0.9,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-09-06 14:25:31.6 UTC-04:00,2024-09-06 14:25:31.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2363.778,mountpoint3,Global CS,8,8,0,0,0
9,53,,,,,,-77.01113781,42.89360239,141.066,Global,0.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:25:40.8 UTC-04:00,2024-09-06 14:25:40.8 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2362.564,mountpoint3,Global CS,8,8,0,0,0
9,54,,,,,,-77.01113574,42.8935858,140.984,Global,3,0.012,0.012,0.012,0.016,1.434,m,FIX,2024-09-06 14:25:50.6 UTC-04:00,2024-09-06 14:25:50.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2361.3,mountpoint3,Global CS,8,8,0,0,0
9,55,,,,,,-77.01113505,42.89356573,140.98,Global,1.2,0.011,0.011,0.014,0.016,1.434,m,FIX,2024-09-06 14:26:01.4 UTC-04:00,2024-09-06 14:26:01.4 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2359.826,mountpoint3,Global CS,8,8,0,0,0
9,56,,,,,,-77.01113563,42.89355202,140.969,Global,4.2,0.012,0.012,0.012,0.017,1.434,m,FIX,2024-09-06 14:26:09.8 UTC-04:00,2024-09-06 14:26:09.8 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2358.594,mountpoint3,Global CS,8,8,0,0,0
9,57,,,,,,-77.0111355,42.89353468,140.974,Global,0.9,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:26:20.8 UTC-04:00,2024-09-06 14:26:20.8 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2357.301,mountpoint3,Global CS,8,8,0,0,0
9,58,,,,,,-77.0111339,42.89351844,140.945,Global,2.1,0.012,0.012,0.011,0.016,1.434,m,FIX,2024-09-06 14:26:30.6 UTC-04:00,2024-09-06 14:26:30.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2356.076,mountpoint3,Global CS,8,8,0,0,0
9,59,,,,,,-77.011134,42.89350279,140.94,Global,1.7,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:26:43.4 UTC-04:00,2024-09-06 14:26:43.4 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2354.842,mountpoint3,Global CS,8,8,0,0,0
9,60,,,,,,-77.01113422,42.89348663,140.942,Global,0.9,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:26:59.8 UTC-04:00,2024-09-06 14:26:59.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2353.547,mountpoint3,Global CS,8,8,0,0,0
9,61,,,,,,-77.01113544,42.89346958,140.96,Global,0.4,0.011,0.011,0.014,0.016,1.434,m,FIX,2024-09-06 14:27:13.2 UTC-04:00,2024-09-06 14:27:13.2 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2352.127,mountpoint3,Global CS,8,8,0,0,0
9,62,,,,,,-77.01113504,42.89345408,140.939,Global,2.9,0.012,0.012,0.015,0.016,1.434,m,FIX,2024-09-06 14:27:23.0 UTC-04:00,2024-09-06 14:27:23.0 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2350.882,mountpoint3,Global CS,8,8,0,0,0
9,65,,,,,,-77.01113365,42.89340198,140.946,Global,2.9,0.012,0.012,0.013,0.016,1.434,m,FIX,2024-09-06 14:27:41.2 UTC-04:00,2024-09-06 14:27:41.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2346.825,mountpoint3,Global CS,8,8,0,0,0
9,66,,,,,,-77.01113474,42.89338844,140.985,Global,4.3,0.012,0.012,0.017,0.017,1.434,m,FIX,2024-09-06 14:27:51.2 UTC-04:00,2024-09-06 14:27:51.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2345.644,mountpoint3,Global CS,8,8,0,0,0
9,67,,,,,,-77.01113254,42.89337217,140.963,Global,1.9,0.012,0.012,0.011,0.016,1.434,m,FIX,2024-09-06 14:28:02.2 UTC-04:00,2024-09-06 14:28:02.2 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2344.521,mountpoint3,Global CS,8,8,0,0,0
9,69,,,,,,-77.01113241,42.89333944,141.014,Global,3.6,0.012,0.012,0.013,0.016,1.434,m,FIX,2024-09-06 14:28:18.6 UTC-04:00,2024-09-06 14:28:18.6 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2341.953,mountpoint3,Global CS,8,8,0,0,0
9,70,,,,,,-77.01113342,42.89332137,141.037,Global,0.5,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:28:32.0 UTC-04:00,2024-09-06 14:28:32.0 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2340.478,mountpoint3,Global CS,8,8,0,0,0
9,71,,,,,,-77.01113294,42.89330616,141.045,Global,0.5,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:28:43.8 UTC-04:00,2024-09-06 14:28:43.8 UTC-04:00,1,1.5,1.7,,,,-77.03121841,42.87830435,190.511,2339.28,mountpoint3,Global CS,8,8,0,0,0
9,72,,,,,,-77.01113108,42.89328808,141.042,Global,2,0.012,0.012,0.011,0.016,1.434,m,FIX,2024-09-06 14:28:56.4 UTC-04:00,2024-09-06 14:28:56.4 UTC-04:00,1,1.6,1.8,,,,-77.03121841,42.87830435,190.511,2338.021,mountpoint3,Global CS,8,8,0,0,0
9,73,,,,,,-77.01113021,42.89327136,141.015,Global,0.7,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-09-06 14:29:07.0 UTC-04:00,2024-09-06 14:29:07.0 UTC-04:00,1,1.6,1.8,,,,-77.03121841,42.87830435,190.511,2336.692,mountpoint3,Global CS,7,8,0,0,0
9,74,,,,,,-77.01113036,42.89325452,141.031,Global,0.9,0.011,0.011,0.017,0.016,1.434,m,FIX,2024-09-06 14:29:15.8 UTC-04:00,2024-09-06 14:29:15.8 UTC-04:00,1,1.6,1.8,,,,-77.03121841,42.87830435,190.511,2335.379,mountpoint3,Global CS,7,8,0,0,0
9,76,,,,,,-77.01112829,42.89322246,141.008,Global,0.4,0.011,0.011,0.014,0.016,1.434,m,FIX,2024-09-06 14:29:27.2 UTC-04:00,2024-09-06 14:29:27.2 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2332.955,mountpoint3,Global CS,7,8,0,0,0
9,82,,,,,,-77.01112799,42.89312483,140.866,Global,1.5,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-09-06 14:30:03.8 UTC-04:00,2024-09-06 14:30:03.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2325.302,mountpoint3,Global CS,9,8,0,0,0
10,2,,,,,,-77.01112301,42.89455108,143.68,Global,3.1,0.012,0.012,0.013,0.017,1.434,m,FIX,2024-09-06 14:36:55.6 UTC-04:00,2024-09-06 14:36:55.6 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2440.171,mountpoint3,Global CS,8,8,0,0,0
10,3,,,,,,-77.01112334,42.89452571,143.638,Global,1.3,0.011,0.011,0.016,0.016,1.434,m,FIX,2024-09-06 14:37:48.0 UTC-04:00,2024-09-06 14:37:48.0 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2438.12,mountpoint3,Global CS,8,8,0,0,0
10,4,,,,,,-77.01112287,42.89451114,143.602,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-09-06 14:38:00.4 UTC-04:00,2024-09-06 14:38:00.4 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2436.968,mountpoint3,Global CS,8,8,0,0,0
10,5,,,,,,-77.01112119,42.89449543,143.551,Global,4.1,0.012,0.012,0.015,0.017,1.434,m,FIX,2024-09-06 14:38:19.6 UTC-04:00,2024-09-06 14:38:19.6 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2435.673,mountpoint3,Global CS,8,8,0,0,0
10,6,,,,,,-77.0111225,42.89447756,143.527,Global,2.5,0.012,0.012,0.011,0.017,1.434,m,FIX,2024-09-06 14:38:46.4 UTC-04:00,2024-09-06 14:38:46.4 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2434.178,mountpoint3,Global CS,8,8,0,0,0
10,10,,,,,,-77.01111954,42.89441508,143.384,Global,2.2,0.012,0.012,0.013,0.016,1.434,m,FIX,2024-09-06 14:39:20.0 UTC-04:00,2024-09-06 14:39:20.0 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2429.251,mountpoint3,Global CS,8,8,0,0,0
10,11,,,,,,-77.01112099,42.89439463,143.372,Global,0.7,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:39:35.8 UTC-04:00,2024-09-06 14:39:35.8 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2427.527,mountpoint3,Global CS,8,8,0,0,0
10,12,,,,,,-77.01111811,42.89438007,143.34,Global,0.6,0.011,0.011,0.014,0.016,1.434,m,FIX,2024-09-06 14:39:46.6 UTC-04:00,2024-09-06 14:39:46.6 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2426.492,mountpoint3,Global CS,8,8,0,0,0
10,14,,,,,,-77.01111741,42.89434749,143.283,Global,0.3,0.011,0.011,0.015,0.016,1.434,m,FIX,2024-09-06 14:40:20.2 UTC-04:00,2024-09-06 14:40:20.2 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2423.873,mountpoint3,Global CS,9,8,0,0,0
10,15,,,,,,-77.01111584,42.89433167,143.257,Global,2,0.012,0.012,0.014,0.017,1.434,m,FIX,2024-09-06 14:40:45.2 UTC-04:00,2024-09-06 14:40:45.2 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2422.698,mountpoint3,Global CS,9,8,0,0,0
10,19,,,,,,-77.01111528,42.89426487,143.11,Global,2.2,0.012,0.012,0.016,0.017,1.434,m,FIX,2024-09-06 14:41:08.4 UTC-04:00,2024-09-06 14:41:08.4 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2417.206,mountpoint3,Global CS,9,8,0,0,0
10,20,,,,,,-77.01111496,42.89424762,143.073,Global,3.5,0.012,0.012,0.012,0.016,1.434,m,FIX,2024-09-06 14:41:21.6 UTC-04:00,2024-09-06 14:41:21.6 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2415.79,mountpoint3,Global CS,9,8,0,0,0
10,21,,,,,,-77.0111146,42.89423298,143.053,Global,1.2,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:41:36.2 UTC-04:00,2024-09-06 14:41:36.2 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2414.695,mountpoint3,Global CS,9,8,0,0,0
10,23,,,,,,-77.01111387,42.8942006,142.978,Global,1.7,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-09-06 14:41:52.4 UTC-04:00,2024-09-06 14:41:52.4 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2412.076,mountpoint3,Global CS,9,8,0,0,0
10,24,,,,,,-77.01111248,42.89418367,142.95,Global,1.3,0.011,0.011,0.014,0.016,1.434,m,FIX,2024-09-06 14:42:08.2 UTC-04:00,2024-09-06 14:42:08.2 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2410.78,mountpoint3,Global CS,9,8,0,0,0
10,25,,,,,,-77.01111273,42.89416621,142.922,Global,1.7,0.012,0.012,0.011,0.016,1.434,m,FIX,2024-09-06 14:42:20.8 UTC-04:00,2024-09-06 14:42:20.8 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2409.359,mountpoint3,Global CS,9,8,0,0,0
10,27,,,,,,-77.01111208,42.89413549,142.925,Global,0.8,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-09-06 14:42:38.8 UTC-04:00,2024-09-06 14:42:38.8 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2406.931,mountpoint3,Global CS,9,8,0,0,0
10,28,,,,,,-77.01111217,42.89411904,142.894,Global,1.8,0.012,0.012,0.012,0.016,1.434,m,FIX,2024-09-06 14:42:55.2 UTC-04:00,2024-09-06 14:42:55.2 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2405.538,mountpoint3,Global CS,9,8,0,0,0
10,29,,,,,,-77.01111169,42.89410226,142.819,Global,1.6,0.012,0.012,0.013,0.016,1.434,m,FIX,2024-09-06 14:43:08.6 UTC-04:00,2024-09-06 14:43:08.6 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2404.212,mountpoint3,Global CS,9,8,0,0,0
10,30,,,,,,-77.01111201,42.89408591,142.825,Global,1.9,0.012,0.012,0.011,0.017,1.434,m,FIX,2024-09-06 14:43:29.4 UTC-04:00,2024-09-06 14:43:29.4 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2402.885,mountpoint3,Global CS,9,8,0,0,0
10,31,,,,,,-77.01111021,42.89406996,142.721,Global,2.1,0.012,0.012,0.011,0.017,1.434,m,FIX,2024-09-06 14:43:43.8 UTC-04:00,2024-09-06 14:43:43.8 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2401.702,mountpoint3,Global CS,9,8,0,0,0
10,32,,,,,,-77.01110937,42.89405229,142.66,Global,3,0.012,0.012,0.013,0.017,1.434,m,FIX,2024-09-06 14:43:55.8 UTC-04:00,2024-09-06 14:43:55.8 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2400.273,mountpoint3,Global CS,9,8,0,0,0
10,33,,,,,,-77.01111072,42.89403652,142.628,Global,1.5,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:44:11.0 UTC-04:00,2024-09-06 14:44:11.0 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2398.999,mountpoint3,Global CS,9,8,0,0,0
10,34,,,,,,-77.0111092,42.89402044,142.513,Global,2,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-09-06 14:44:23.0 UTC-04:00,2024-09-06 14:44:23.0 UTC-04:00,1,1.4,1.6,,,,-77.03121841,42.87830435,190.511,2397.732,mountpoint3,Global CS,9,8,0,0,0
