Image_ID,Computer_Time,ROS_Time_Stamp,Chunk_Frame_ID,Chunk_Time,Latitude,Longitude
3465,2024-09-20-15-10-16-895,1726859417,3576,2.30E+12,42.89434917,-77.01101292
3466,2024-09-20-15-10-17-416,1726859417,3577,2.30E+12,42.8943446,-77.01101252
3467,2024-09-20-15-10-17-939,1726859418,3578,2.30E+12,42.8943403,-77.01101273
3468,2024-09-20-15-10-18-460,1726859418,3579,2.30E+12,42.89433704,-77.01101228
3469,2024-09-20-15-10-18-982,1726859419,3580,2.30E+12,42.89433259,-77.01101196
3470,2024-09-20-15-10-19-506,1726859420,3581,2.31E+12,42.89432763,-77.01101202
3471,2024-09-20-15-10-20-027,1726859420,3582,2.31E+12,42.89432455,-77.01101172
3472,2024-09-20-15-10-20-549,1726859421,3583,2.31E+12,42.89432006,-77.01101171
3473,2024-09-20-15-10-21-073,1726859421,3584,2.31E+12,42.89431697,-77.01101194
3474,2024-09-20-15-10-21-595,1726859422,3585,2.31E+12,42.8943121,-77.01101177
3475,2024-09-20-15-10-22-117,1726859422,3586,2.31E+12,42.89430755,-77.01101178
3476,2024-09-20-15-10-22-639,1726859423,3587,2.31E+12,42.89430456,-77.01101179
3477,2024-09-20-15-10-23-162,1726859423,3588,2.31E+12,42.89430004,-77.01101245
3478,2024-09-20-15-10-23-685,1726859424,3589,2.31E+12,42.89429674,-77.01101217
3479,2024-09-20-15-10-24-206,1726859424,3590,2.31E+12,42.89429198,-77.01101239
3480,2024-09-20-15-10-24-730,1726859425,3591,2.31E+12,42.89428745,-77.01101232
3481,2024-09-20-15-10-25-251,1726859425,3592,2.31E+12,42.89428416,-77.01101193
3482,2024-09-20-15-10-25-773,1726859426,3593,2.31E+12,42.89427989,-77.01101233
3483,2024-09-20-15-10-26-296,1726859426,3594,2.31E+12,42.89427657,-77.01101209
3484,2024-09-20-15-10-26-818,1726859427,3595,2.31E+12,42.89427197,-77.01101146
3485,2024-09-20-15-10-27-340,1726859427,3596,2.31E+12,42.89426736,-77.01101118
3486,2024-09-20-15-10-27-862,1726859428,3597,2.31E+12,42.89426435,-77.01101095
3487,2024-09-20-15-10-28-385,1726859428,3598,2.31E+12,42.89425995,-77.01101115
3488,2024-09-20-15-10-28-907,1726859429,3599,2.31E+12,42.89425492,-77.01101068
3489,2024-09-20-15-10-29-430,1726859429,3600,2.32E+12,42.89425193,-77.01101068
3490,2024-09-20-15-10-29-953,1726859430,3601,2.32E+12,42.89424727,-77.01101072
3491,2024-09-20-15-10-30-475,1726859430,3602,2.32E+12,42.8942441,-77.01101061
3492,2024-09-20-15-10-30-998,1726859431,3603,2.32E+12,42.89423948,-77.0110106
3493,2024-09-20-15-10-31-520,1726859432,3604,2.32E+12,42.89423466,-77.0110103
3494,2024-09-20-15-10-32-042,1726859432,3605,2.32E+12,42.89423197,-77.01101047
3495,2024-09-20-15-10-32-564,1726859433,3606,2.32E+12,42.89422714,-77.01101013
3496,2024-09-20-15-10-33-085,1726859433,3607,2.32E+12,42.89422398,-77.01101014
3497,2024-09-20-15-10-33-609,1726859434,3608,2.32E+12,42.89421945,-77.01100991
3498,2024-09-20-15-10-34-130,1726859434,3609,2.32E+12,42.89421484,-77.01100928
3499,2024-09-20-15-10-34-653,1726859435,3610,2.32E+12,42.89421173,-77.01100897
3500,2024-09-20-15-10-35-175,1726859435,3611,2.32E+12,42.89420719,-77.01100896
3501,2024-09-20-15-10-35-698,1726859436,3612,2.32E+12,42.89420268,-77.01100864
3502,2024-09-20-15-10-36-220,1726859436,3613,2.32E+12,42.89419951,-77.01100881
3503,2024-09-20-15-10-36-742,1726859437,3614,2.32E+12,42.89419484,-77.01100872
3504,2024-09-20-15-10-37-264,1726859437,3615,2.32E+12,42.89419215,-77.01100895
3505,2024-09-20-15-10-37-787,1726859438,3616,2.32E+12,42.89418703,-77.01100878
3506,2024-09-20-15-10-38-309,1726859438,3617,2.32E+12,42.89418235,-77.01100877
3507,2024-09-20-15-10-38-831,1726859439,3618,2.32E+12,42.89417939,-77.01100883
3508,2024-09-20-15-10-39-355,1726859439,3619,2.33E+12,42.89417465,-77.01100873
3509,2024-09-20-15-10-39-876,1726859440,3620,2.33E+12,42.89417173,-77.01100866
3510,2024-09-20-15-10-40-398,1726859440,3621,2.33E+12,42.89416725,-77.01100804
3511,2024-09-20-15-10-40-921,1726859441,3622,2.33E+12,42.89416249,-77.01100763
3512,2024-09-20-15-10-41-443,1726859441,3623,2.33E+12,42.89415939,-77.01100749
3513,2024-09-20-15-10-41-963,1726859442,3624,2.33E+12,42.89415455,-77.01100704
3514,2024-09-20-15-10-42-488,1726859442,3625,2.33E+12,42.89414983,-77.01100662
3515,2024-09-20-15-10-43-010,1726859443,3626,2.33E+12,42.89414696,-77.01100643
3516,2024-09-20-15-10-43-532,1726859444,3627,2.33E+12,42.8941421,-77.01100609
3517,2024-09-20-15-10-44-054,1726859444,3628,2.33E+12,42.89413886,-77.01100624
3518,2024-09-20-15-10-44-576,1726859445,3629,2.33E+12,42.89413448,-77.01100616
3519,2024-09-20-15-10-45-099,1726859445,3630,2.33E+12,42.89412995,-77.01100555
3520,2024-09-20-15-10-45-623,1726859446,3631,2.33E+12,42.89412675,-77.01100583
3521,2024-09-20-15-10-46-143,1726859446,3632,2.33E+12,42.8941222,-77.01100596
3522,2024-09-20-15-10-46-666,1726859447,3633,2.33E+12,42.89411925,-77.0110058
3523,2024-09-20-15-10-47-188,1726859447,3634,2.33E+12,42.89411465,-77.01100524
3524,2024-09-20-15-10-47-712,1726859448,3635,2.33E+12,42.89410962,-77.01100533
3525,2024-09-20-15-10-48-234,1726859448,3636,2.33E+12,42.89410653,-77.01100505
3526,2024-09-20-15-10-48-755,1726859449,3637,2.33E+12,42.8941019,-77.01100451
3527,2024-09-20-15-10-49-277,1726859449,3638,2.34E+12,42.89409896,-77.01100441
3528,2024-09-20-15-10-49-801,1726859450,3639,2.34E+12,42.89409391,-77.01100402
3529,2024-09-20-15-10-50-323,1726859450,3640,2.34E+12,42.89408959,-77.01100431
3530,2024-09-20-15-10-50-844,1726859451,3641,2.34E+12,42.89408642,-77.01100408
3531,2024-09-20-15-10-51-365,1726859451,3642,2.34E+12,42.89408146,-77.0110043
3532,2024-09-20-15-10-51-889,1726859452,3643,2.34E+12,42.89407846,-77.01100411
3533,2024-09-20-15-10-52-412,1726859452,3644,2.34E+12,42.89407379,-77.01100408
3534,2024-09-20-15-10-52-933,1726859453,3645,2.34E+12,42.89406925,-77.01100412
3535,2024-09-20-15-10-53-456,1726859453,3646,2.34E+12,42.89406619,-77.01100471
3536,2024-09-20-15-10-53-980,1726859454,3647,2.34E+12,42.89406152,-77.01100503
3537,2024-09-20-15-10-54-500,1726859455,3648,2.34E+12,42.89405686,-77.01100466
3538,2024-09-20-15-10-55-025,1726859455,3649,2.34E+12,42.89405355,-77.01100404
3539,2024-09-20-15-10-55-545,1726859456,3650,2.34E+12,42.89404897,-77.01100385
3540,2024-09-20-15-10-56-068,1726859456,3651,2.34E+12,42.89404618,-77.01100407
3541,2024-09-20-15-10-56-592,1726859457,3652,2.34E+12,42.89404143,-77.01100432
3542,2024-09-20-15-10-57-114,1726859457,3653,2.34E+12,42.8940367,-77.01100468
3543,2024-09-20-15-10-57-635,1726859458,3654,2.34E+12,42.89403346,-77.01100478
3544,2024-09-20-15-10-58-159,1726859458,3655,2.34E+12,42.89402907,-77.01100473
3545,2024-09-20-15-10-58-681,1726859459,3656,2.34E+12,42.8940259,-77.01100459
3546,2024-09-20-15-10-59-203,1726859459,3657,2.35E+12,42.89402134,-77.01100419
3583,2024-09-20-15-11-18-527,1726859479,3694,2.36E+12,42.89387064,-77.01100238
3584,2024-09-20-15-11-19-049,1726859479,3695,2.36E+12,42.89386754,-77.01100241
3585,2024-09-20-15-11-19-571,1726859480,3696,2.37E+12,42.89386285,-77.01100249
3586,2024-09-20-15-11-20-095,1726859480,3697,2.37E+12,42.89385955,-77.01100255
3587,2024-09-20-15-11-20-616,1726859481,3698,2.37E+12,42.89385494,-77.01100259
3588,2024-09-20-15-11-21-139,1726859481,3699,2.37E+12,42.89385037,-77.01100246
3589,2024-09-20-15-11-21-660,1726859482,3700,2.37E+12,42.89384726,-77.01100221
3590,2024-09-20-15-11-22-182,1726859482,3701,2.37E+12,42.89384278,-77.01100214
3591,2024-09-20-15-11-22-705,1726859483,3702,2.37E+12,42.89383813,-77.01100188
3592,2024-09-20-15-11-23-227,1726859483,3703,2.37E+12,42.89383502,-77.01100209
3593,2024-09-20-15-11-23-749,1726859484,3704,2.37E+12,42.89383057,-77.01100195
3594,2024-09-20-15-11-24-272,1726859484,3705,2.37E+12,42.89382732,-77.01100192
3595,2024-09-20-15-11-24-794,1726859485,3706,2.37E+12,42.89382263,-77.01100175
3596,2024-09-20-15-11-25-318,1726859485,3707,2.37E+12,42.89381813,-77.01100175
3597,2024-09-20-15-11-25-839,1726859486,3708,2.37E+12,42.8938149,-77.01100136
3598,2024-09-20-15-11-26-361,1726859486,3709,2.37E+12,42.89381031,-77.01100152
3599,2024-09-20-15-11-26-885,1726859487,3710,2.37E+12,42.89380719,-77.01100166
3600,2024-09-20-15-11-27-405,1726859487,3711,2.37E+12,42.89380256,-77.0110017
3601,2024-09-20-15-11-27-929,1726859488,3712,2.37E+12,42.89379815,-77.01100221
3602,2024-09-20-15-11-28-450,1726859488,3713,2.37E+12,42.89379496,-77.01100206
3603,2024-09-20-15-11-28-973,1726859489,3714,2.37E+12,42.89379063,-77.01100166
3604,2024-09-20-15-11-29-496,1726859489,3715,2.38E+12,42.8937858,-77.01100104
3605,2024-09-20-15-11-30-018,1726859490,3716,2.38E+12,42.89378264,-77.01100085
3606,2024-09-20-15-11-30-539,1726859491,3717,2.38E+12,42.89377798,-77.01100029
3607,2024-09-20-15-11-31-063,1726859491,3718,2.38E+12,42.89377491,-77.01100017
3608,2024-09-20-15-11-31-584,1726859492,3719,2.38E+12,42.89377026,-77.01100008
3609,2024-09-20-15-11-32-107,1726859492,3720,2.38E+12,42.89376569,-77.01100024
3610,2024-09-20-15-11-32-630,1726859493,3721,2.38E+12,42.89376287,-77.01100067
3611,2024-09-20-15-11-33-151,1726859493,3722,2.38E+12,42.89375821,-77.01100072
3612,2024-09-20-15-11-33-674,1726859494,3723,2.38E+12,42.89375505,-77.01100057
3613,2024-09-20-15-11-34-198,1726859494,3724,2.38E+12,42.89375048,-77.0110009
3614,2024-09-20-15-11-34-719,1726859495,3725,2.38E+12,42.89374591,-77.01100039
3615,2024-09-20-15-11-35-241,1726859495,3726,2.38E+12,42.89374279,-77.01100031
3616,2024-09-20-15-11-35-763,1726859496,3727,2.38E+12,42.89373822,-77.01100029
3617,2024-09-20-15-11-36-288,1726859496,3728,2.38E+12,42.89373521,-77.01100008
3618,2024-09-20-15-11-36-808,1726859497,3729,2.38E+12,42.89373056,-77.01099971
3619,2024-09-20-15-11-37-330,1726859497,3730,2.38E+12,42.89372565,-77.01099957
3620,2024-09-20-15-11-37-852,1726859498,3731,2.38E+12,42.89372289,-77.01099996
3621,2024-09-20-15-11-38-376,1726859498,3732,2.38E+12,42.89371801,-77.01099953
3622,2024-09-20-15-11-38-897,1726859499,3733,2.38E+12,42.89371358,-77.01099974
3623,2024-09-20-15-11-39-420,1726859499,3734,2.39E+12,42.89371008,-77.01099984
3624,2024-09-20-15-11-39-943,1726859500,3735,2.39E+12,42.89370578,-77.01099965
3625,2024-09-20-15-11-40-464,1726859500,3736,2.39E+12,42.89370274,-77.01099979
3626,2024-09-20-15-11-40-987,1726859501,3737,2.39E+12,42.89369808,-77.01099977
3627,2024-09-20-15-11-41-509,1726859502,3738,2.39E+12,42.89369339,-77.01099987
3628,2024-09-20-15-11-42-032,1726859502,3739,2.39E+12,42.89369039,-77.01100011
3629,2024-09-20-15-11-42-554,1726859503,3740,2.39E+12,42.89368561,-77.01100004
3630,2024-09-20-15-11-43-075,1726859503,3741,2.39E+12,42.89368267,-77.01099982
3631,2024-09-20-15-11-43-598,1726859504,3742,2.39E+12,42.89367773,-77.0109999
3632,2024-09-20-15-11-44-121,1726859504,3743,2.39E+12,42.89367365,-77.01099893
3633,2024-09-20-15-11-44-643,1726859505,3744,2.39E+12,42.89367042,-77.01099842
3634,2024-09-20-15-11-45-166,1726859505,3745,2.39E+12,42.8936658,-77.01099804
3635,2024-09-20-15-11-45-689,1726859506,3746,2.39E+12,42.89366107,-77.01099784
3636,2024-09-20-15-11-46-209,1726859506,3747,2.39E+12,42.89365806,-77.01099792
3637,2024-09-20-15-11-46-732,1726859507,3748,2.39E+12,42.89365364,-77.01099726
3638,2024-09-20-15-11-47-254,1726859507,3749,2.39E+12,42.89365034,-77.01099685
3639,2024-09-20-15-11-47-777,1726859508,3750,2.39E+12,42.89364595,-77.01099656
3640,2024-09-20-15-11-48-300,1726859508,3751,2.39E+12,42.89364097,-77.01099649
3641,2024-09-20-15-11-48-822,1726859509,3752,2.39E+12,42.89363814,-77.01099654
3642,2024-09-20-15-11-49-344,1726859509,3753,2.40E+12,42.89363363,-77.01099668
3643,2024-09-20-15-11-49-867,1726859510,3754,2.40E+12,42.89363059,-77.0109969
3644,2024-09-20-15-11-50-388,1726859510,3755,2.40E+12,42.89362595,-77.01099709
3645,2024-09-20-15-11-50-911,1726859511,3756,2.40E+12,42.89362108,-77.01099717
3646,2024-09-20-15-11-51-434,1726859511,3757,2.40E+12,42.89361823,-77.01099726
3647,2024-09-20-15-11-51-955,1726859512,3758,2.40E+12,42.89361334,-77.01099719
3648,2024-09-20-15-11-52-478,1726859512,3759,2.40E+12,42.89361056,-77.01099723
3649,2024-09-20-15-11-53-000,1726859513,3760,2.40E+12,42.89360582,-77.01099656
3650,2024-09-20-15-11-53-522,1726859514,3761,2.40E+12,42.89360114,-77.0109964
3651,2024-09-20-15-11-54-046,1726859514,3762,2.40E+12,42.89359809,-77.01099636
3652,2024-09-20-15-11-54-566,1726859515,3763,2.40E+12,42.89359342,-77.01099592
3653,2024-09-20-15-11-55-089,1726859515,3764,2.40E+12,42.89358881,-77.01099596
3654,2024-09-20-15-11-55-613,1726859516,3765,2.40E+12,42.8935861,-77.01099599
3655,2024-09-20-15-11-56-134,1726859516,3766,2.40E+12,42.89358136,-77.01099598
3656,2024-09-20-15-11-56-656,1726859517,3767,2.40E+12,42.89357816,-77.01099584
3657,2024-09-20-15-11-57-178,1726859517,3768,2.40E+12,42.89357367,-77.01099638
3658,2024-09-20-15-11-57-701,1726859518,3769,2.40E+12,42.89356881,-77.01099622
3659,2024-09-20-15-11-58-224,1726859518,3770,2.40E+12,42.89356596,-77.01099615
3660,2024-09-20-15-11-58-746,1726859519,3771,2.40E+12,42.8935612,-77.01099632
3661,2024-09-20-15-11-59-268,1726859519,3772,2.41E+12,42.8935581,-77.01099676
3662,2024-09-20-15-11-59-790,1726859520,3773,2.41E+12,42.89355361,-77.01099667
3663,2024-09-20-15-12-00-313,1726859520,3774,2.41E+12,42.89354877,-77.01099715
3664,2024-09-20-15-12-00-835,1726859521,3775,2.41E+12,42.89354578,-77.01099734
3665,2024-09-20-15-12-01-358,1726859521,3776,2.41E+12,42.89354124,-77.01099792
3666,2024-09-20-15-12-01-880,1726859522,3777,2.41E+12,42.89353834,-77.01099775
3667,2024-09-20-15-12-02-402,1726859522,3778,2.41E+12,42.89353356,-77.01099752
3668,2024-09-20-15-12-02-925,1726859523,3779,2.41E+12,42.89352901,-77.01099739
3669,2024-09-20-15-12-03-447,1726859523,3780,2.41E+12,42.89352611,-77.01099722
3670,2024-09-20-15-12-03-970,1726859524,3781,2.41E+12,42.89352151,-77.01099651
3671,2024-09-20-15-12-04-491,1726859524,3782,2.41E+12,42.89351833,-77.01099595
3672,2024-09-20-15-12-05-014,1726859525,3783,2.41E+12,42.89351394,-77.01099547
3673,2024-09-20-15-12-05-536,1726859526,3784,2.41E+12,42.89350904,-77.01099502
3674,2024-09-20-15-12-06-059,1726859526,3785,2.41E+12,42.89350586,-77.01099511
3675,2024-09-20-15-12-06-580,1726859527,3786,2.41E+12,42.89350124,-77.01099459
3676,2024-09-20-15-12-07-103,1726859527,3787,2.41E+12,42.89349661,-77.01099437
3677,2024-09-20-15-12-07-625,1726859528,3788,2.41E+12,42.89349361,-77.01099423
3678,2024-09-20-15-12-08-148,1726859528,3789,2.41E+12,42.8934891,-77.01099462
3679,2024-09-20-15-12-08-670,1726859529,3790,2.41E+12,42.8934858,-77.01099493
3680,2024-09-20-15-12-09-191,1726859529,3791,2.42E+12,42.89348144,-77.0109948
3681,2024-09-20-15-12-09-716,1726859530,3792,2.42E+12,42.89347687,-77.01099447
3682,2024-09-20-15-12-10-237,1726859530,3793,2.42E+12,42.89347382,-77.01099394
3683,2024-09-20-15-12-10-757,1726859531,3794,2.42E+12,42.89346893,-77.01099363
3684,2024-09-20-15-12-11-282,1726859531,3795,2.42E+12,42.89346615,-77.01099369
3685,2024-09-20-15-12-11-803,1726859532,3796,2.42E+12,42.89346159,-77.01099371
3686,2024-09-20-15-12-12-326,1726859532,3797,2.42E+12,42.89345686,-77.01099406
3687,2024-09-20-15-12-12-848,1726859533,3798,2.42E+12,42.89345386,-77.01099418
3688,2024-09-20-15-12-13-371,1726859533,3799,2.42E+12,42.89344927,-77.01099386
3689,2024-09-20-15-12-13-894,1726859534,3800,2.42E+12,42.89344465,-77.01099356
3690,2024-09-20-15-12-14-416,1726859534,3801,2.42E+12,42.89344151,-77.01099352
3691,2024-09-20-15-12-14-937,1726859535,3802,2.42E+12,42.8934369,-77.01099354
3692,2024-09-20-15-12-15-460,1726859535,3803,2.42E+12,42.89343394,-77.01099358
3693,2024-09-20-15-12-15-981,1726859536,3804,2.42E+12,42.89342947,-77.01099352
3694,2024-09-20-15-12-16-504,1726859537,3805,2.42E+12,42.89342465,-77.01099331
3695,2024-09-20-15-12-17-028,1726859537,3806,2.42E+12,42.89342171,-77.01099313
3696,2024-09-20-15-12-17-549,1726859538,3807,2.42E+12,42.89341694,-77.01099266
3697,2024-09-20-15-12-18-071,1726859538,3808,2.42E+12,42.89341408,-77.01099254
3698,2024-09-20-15-12-18-594,1726859539,3809,2.42E+12,42.89340942,-77.01099272
3699,2024-09-20-15-12-19-115,1726859539,3810,2.42E+12,42.89340486,-77.01099272
3700,2024-09-20-15-12-19-638,1726859540,3811,2.43E+12,42.89340172,-77.01099316
3701,2024-09-20-15-12-20-159,1726859540,3812,2.43E+12,42.8933973,-77.01099339
3702,2024-09-20-15-12-20-683,1726859541,3813,2.43E+12,42.89339395,-77.01099307
3703,2024-09-20-15-12-21-206,1726859541,3814,2.43E+12,42.8933893,-77.01099276
3704,2024-09-20-15-12-21-727,1726859542,3815,2.43E+12,42.89338494,-77.01099222
3705,2024-09-20-15-12-22-250,1726859542,3816,2.43E+12,42.89338183,-77.01099189
3706,2024-09-20-15-12-22-774,1726859543,3817,2.43E+12,42.89337722,-77.01099189
3707,2024-09-20-15-12-23-294,1726859543,3818,2.43E+12,42.89337406,-77.01099172
3708,2024-09-20-15-12-23-816,1726859544,3819,2.43E+12,42.89336937,-77.01099174
3709,2024-09-20-15-12-24-340,1726859544,3820,2.43E+12,42.893365,-77.0109916
3710,2024-09-20-15-12-24-861,1726859545,3821,2.43E+12,42.89336197,-77.0109918
3711,2024-09-20-15-12-25-383,1726859545,3822,2.43E+12,42.89335695,-77.01099174
3712,2024-09-20-15-12-25-906,1726859546,3823,2.43E+12,42.89335265,-77.01099172
3713,2024-09-20-15-12-26-428,1726859546,3824,2.43E+12,42.89334961,-77.01099202
3714,2024-09-20-15-12-26-951,1726859547,3825,2.43E+12,42.89334475,-77.01099182
3715,2024-09-20-15-12-27-473,1726859547,3826,2.43E+12,42.89334154,-77.01099197
3716,2024-09-20-15-12-27-994,1726859548,3827,2.43E+12,42.89333706,-77.0109917
3717,2024-09-20-15-12-28-518,1726859549,3828,2.43E+12,42.89333229,-77.01099142
3718,2024-09-20-15-12-29-040,1726859549,3829,2.43E+12,42.89332921,-77.01099132
3719,2024-09-20-15-12-29-562,1726859550,3830,2.44E+12,42.89332459,-77.01099097
3720,2024-09-20-15-12-30-085,1726859550,3831,2.44E+12,42.89332141,-77.01099038
3721,2024-09-20-15-12-30-607,1726859551,3832,2.44E+12,42.89331688,-77.01098995
3722,2024-09-20-15-12-31-128,1726859551,3833,2.44E+12,42.89331227,-77.01098993
3723,2024-09-20-15-12-31-651,1726859552,3834,2.44E+12,42.89330908,-77.01098956
3724,2024-09-20-15-12-32-175,1726859552,3835,2.44E+12,42.89330464,-77.01098937
3725,2024-09-20-15-12-32-696,1726859553,3836,2.44E+12,42.89329991,-77.01098947
3726,2024-09-20-15-12-33-218,1726859553,3837,2.44E+12,42.8932968,-77.01098968
3727,2024-09-20-15-12-33-741,1726859554,3838,2.44E+12,42.8932922,-77.0109899
3728,2024-09-20-15-12-34-264,1726859554,3839,2.44E+12,42.89328901,-77.01098977
3729,2024-09-20-15-12-34-784,1726859555,3840,2.44E+12,42.89328438,-77.0109902
3730,2024-09-20-15-12-35-309,1726859555,3841,2.44E+12,42.89327975,-77.01099022
3731,2024-09-20-15-12-35-830,1726859556,3842,2.44E+12,42.89327662,-77.01099006
3732,2024-09-20-15-12-36-353,1726859556,3843,2.44E+12,42.89327213,-77.01099018
3733,2024-09-20-15-12-36-875,1726859557,3844,2.44E+12,42.89326919,-77.01099014
3734,2024-09-20-15-12-37-396,1726859557,3845,2.44E+12,42.89326451,-77.01099012
3735,2024-09-20-15-12-37-918,1726859558,3846,2.44E+12,42.89325972,-77.01099021
3736,2024-09-20-15-12-38-443,1726859558,3847,2.44E+12,42.89325674,-77.01098984
3737,2024-09-20-15-12-38-964,1726859559,3848,2.44E+12,42.89325221,-77.01098995
3738,2024-09-20-15-12-39-486,1726859559,3849,2.45E+12,42.89324919,-77.0109898
3739,2024-09-20-15-12-40-008,1726859560,3850,2.45E+12,42.89324437,-77.01098987
3740,2024-09-20-15-12-40-529,1726859561,3851,2.45E+12,42.89323972,-77.01098971
3741,2024-09-20-15-12-41-053,1726859561,3852,2.45E+12,42.89323659,-77.01098951
3742,2024-09-20-15-12-41-575,1726859562,3853,2.45E+12,42.89323194,-77.01098981
3743,2024-09-20-15-12-42-097,1726859562,3854,2.45E+12,42.8932288,-77.01098971
3744,2024-09-20-15-12-42-620,1726859563,3855,2.45E+12,42.89322413,-77.01099
3745,2024-09-20-15-12-43-142,1726859563,3856,2.45E+12,42.89321942,-77.0109897
3746,2024-09-20-15-12-43-664,1726859564,3857,2.45E+12,42.89321647,-77.0109896
3747,2024-09-20-15-12-44-186,1726859564,3858,2.45E+12,42.89321196,-77.01098935
3748,2024-09-20-15-12-44-709,1726859565,3859,2.45E+12,42.89320718,-77.01098895
3749,2024-09-20-15-12-45-231,1726859565,3860,2.45E+12,42.8932043,-77.01098892
3750,2024-09-20-15-12-45-754,1726859566,3861,2.45E+12,42.89319932,-77.01098858
3751,2024-09-20-15-12-46-275,1726859566,3862,2.45E+12,42.89319604,-77.01098841
3752,2024-09-20-15-12-46-798,1726859567,3863,2.45E+12,42.89319152,-77.01098797
3753,2024-09-20-15-12-47-321,1726859567,3864,2.45E+12,42.89318689,-77.01098817
3754,2024-09-20-15-12-47-842,1726859568,3865,2.45E+12,42.89318364,-77.01098793
3755,2024-09-20-15-12-48-365,1726859568,3866,2.45E+12,42.893179,-77.01098787
3756,2024-09-20-15-12-48-887,1726859569,3867,2.45E+12,42.89317423,-77.01098785
3757,2024-09-20-15-12-49-409,1726859569,3868,2.46E+12,42.89317101,-77.01098803
3758,2024-09-20-15-12-49-931,1726859570,3869,2.46E+12,42.89316672,-77.01098793
3759,2024-09-20-15-12-50-453,1726859570,3870,2.46E+12,42.89316335,-77.01098775
3760,2024-09-20-15-12-50-975,1726859571,3871,2.46E+12,42.89315902,-77.01098816
3761,2024-09-20-15-12-51-499,1726859571,3872,2.46E+12,42.89315425,-77.01098765
3762,2024-09-20-15-12-52-020,1726859572,3873,2.46E+12,42.89315094,-77.01098768
3763,2024-09-20-15-12-52-543,1726859573,3874,2.46E+12,42.89314669,-77.01098765
3764,2024-09-20-15-12-53-065,1726859573,3875,2.46E+12,42.89314364,-77.0109874
3765,2024-09-20-15-12-53-587,1726859574,3876,2.46E+12,42.89313892,-77.01098713
3766,2024-09-20-15-12-54-110,1726859574,3877,2.46E+12,42.89313411,-77.0109867
3767,2024-09-20-15-12-54-632,1726859575,3878,2.46E+12,42.89313131,-77.01098673
3768,2024-09-20-15-12-55-154,1726859575,3879,2.46E+12,42.89312661,-77.01098665
3769,2024-09-20-15-12-55-679,1726859576,3880,2.46E+12,42.89312336,-77.01098689
3770,2024-09-20-15-12-56-198,1726859576,3881,2.46E+12,42.89311864,-77.01098673
3771,2024-09-20-15-12-56-721,1726859577,3882,2.46E+12,42.89311405,-77.01098662
3772,2024-09-20-15-12-57-245,1726859577,3883,2.46E+12,42.89311098,-77.01098681
3773,2024-09-20-15-12-57-765,1726859578,3884,2.46E+12,42.89310606,-77.01098662
3809,2024-09-20-15-13-16-568,1726859597,3920,2.48E+12,42.89310452,-77.01095959
3810,2024-09-20-15-13-17-091,1726859597,3921,2.48E+12,42.89310664,-77.01095995
3811,2024-09-20-15-13-17-613,1726859598,3922,2.48E+12,42.89310852,-77.01095994
3812,2024-09-20-15-13-18-134,1726859598,3923,2.48E+12,42.89311121,-77.01096016
3813,2024-09-20-15-13-18-658,1726859599,3924,2.48E+12,42.89311283,-77.01096011
3814,2024-09-20-15-13-19-181,1726859599,3925,2.49E+12,42.89311549,-77.01096009
3815,2024-09-20-15-13-19-702,1726859600,3926,2.49E+12,42.89311831,-77.0109598
3816,2024-09-20-15-13-20-226,1726859600,3927,2.49E+12,42.89312009,-77.01095972
3817,2024-09-20-15-13-20-746,1726859601,3928,2.49E+12,42.89312226,-77.01095976
3818,2024-09-20-15-13-21-269,1726859601,3929,2.49E+12,42.89312377,-77.01096002
3819,2024-09-20-15-13-21-792,1726859602,3930,2.49E+12,42.89312627,-77.0109603
3820,2024-09-20-15-13-22-313,1726859602,3931,2.49E+12,42.89312905,-77.01096068
3821,2024-09-20-15-13-22-836,1726859603,3932,2.49E+12,42.89313091,-77.01096099
3822,2024-09-20-15-13-23-359,1726859603,3933,2.49E+12,42.8931334,-77.01096101
3823,2024-09-20-15-13-23-880,1726859604,3934,2.49E+12,42.89313523,-77.01096128
3824,2024-09-20-15-13-24-404,1726859604,3935,2.49E+12,42.89313777,-77.01096149
3825,2024-09-20-15-13-24-926,1726859605,3936,2.49E+12,42.89314022,-77.01096169
3826,2024-09-20-15-13-25-447,1726859605,3937,2.49E+12,42.89314195,-77.0109622
3827,2024-09-20-15-13-25-971,1726859606,3938,2.49E+12,42.89314434,-77.01096213
3828,2024-09-20-15-13-26-492,1726859606,3939,2.49E+12,42.8931461,-77.01096244
3829,2024-09-20-15-13-27-014,1726859607,3940,2.49E+12,42.89314945,-77.01096268
3830,2024-09-20-15-13-27-537,1726859608,3941,2.49E+12,42.89315405,-77.01096288
3831,2024-09-20-15-13-28-059,1726859608,3942,2.49E+12,42.89315691,-77.0109628
3832,2024-09-20-15-13-28-581,1726859609,3943,2.49E+12,42.8931613,-77.01096228
3833,2024-09-20-15-13-29-103,1726859609,3944,2.49E+12,42.89316595,-77.01096228
3834,2024-09-20-15-13-29-626,1726859610,3945,2.50E+12,42.89316912,-77.01096196
3835,2024-09-20-15-13-30-149,1726859610,3946,2.50E+12,42.89317401,-77.01096161
3836,2024-09-20-15-13-30-671,1726859611,3947,2.50E+12,42.89317677,-77.01096141
3837,2024-09-20-15-13-31-192,1726859611,3948,2.50E+12,42.89318144,-77.01096173
3838,2024-09-20-15-13-31-715,1726859612,3949,2.50E+12,42.893186,-77.01096234
